CODE,PLAYER_ID,AMOUNT,EVENT_DATE,CHAPTER,PARTNER_ID,GAME_NAME,SESSION_ID
11419189,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419190,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419191,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419192,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419193,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419194,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419195,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419196,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419197,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419198,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419199,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419200,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419201,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419202,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419203,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419204,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419205,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419207,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419206,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419208,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419209,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419210,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419211,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419185,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419186,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419187,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419188,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419189,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419190,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419191,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419192,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419193,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419194,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419195,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419196,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419197,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419198,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419199,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419200,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419201,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419202,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419203,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419204,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419205,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419206,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419208,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419207,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419209,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419210,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419211,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419212,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419187,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419188,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419189,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419190,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419191,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419192,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419193,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419194,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419195,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419196,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419197,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419198,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419199,14194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,466558
11419200,14194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,466558
11419201,14194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,466558
11419202,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419203,14194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,466558
11419204,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419205,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419206,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419208,14194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,466558
11419207,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419209,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419210,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419211,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419212,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419186,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419187,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419188,14194,0.05,2019-03-05 18:21:00,Bet,11,Poker,466558
11419189,14194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,466558
11400557,14345195,13.5,2019-02-26 9:34:00,End session,11,Poker,46728
11400556,14345195,1.35,2019-02-26 9:34:00,Loyalty,11,Poker,46728
11400555,14345195,13.5,2019-02-26 9:34:00,Win,11,Poker,46728
11400582,14345195,5,2019-02-26 10:54:00,Bet,11,Bingo,46728
11400610,14345195,2,2019-02-26 12:20:00,Bet,11,Bingo,46728
11400615,14345195,2,2019-02-26 12:29:00,Bet,11,Bingo,46728
11400627,14345197,21.3,2019-02-26 13:21:00,Win,11,Poker,46730
11400628,14345197,2.13,2019-02-26 13:21:00,Loyalty,11,Poker,46730
11400629,14345197,21.3,2019-02-26 13:21:00,End session,11,Poker,46730
11400630,14345197,21.3,2019-02-26 13:21:00,Bet,11,Poker,46730
11400805,14334474,4.9,2019-02-26 14:11:00,Bet,11,Poker,36006
11400810,14334474,6.5,2019-02-26 14:11:00,Bet,11,Poker,36006
11400813,14334474,6.5,2019-02-26 14:11:00,Bet,11,Poker,36006
11400814,14334474,6.5,2019-02-26 14:11:00,Bet,11,Poker,36006
11400826,14334474,6.5,2019-02-26 14:12:00,Network free bets,11,Poker,36006
11400828,14334474,6.5,2019-02-26 14:12:00,Bet,11,Poker,36006
11400829,14334474,6.5,2019-02-26 14:12:00,Bet,11,Poker,36006
11400855,14345195,2,2019-02-26 14:15:00,Bet,11,Poker,46628242
11401104,14345195,3.3,2019-02-26 14:41:00,Bet,11,Poker,46628242
11401105,14345197,10,2019-02-26 14:52:00,Bet,11,Poker,46730
11401106,14345197,10,2019-02-26 14:52:00,Bet,11,Poker,46730
11401107,14345197,10,2019-02-26 14:52:00,Bet,11,Poker,46730
11401108,14345197,10,2019-02-26 14:52:00,Bet,11,Poker,46730
11401109,14345197,10,2019-02-26 14:52:00,Win,11,Poker,46730
11401111,14345197,10,2019-02-26 14:52:00,End session,11,Poker,46730
11401110,14345197,1,2019-02-26 14:52:00,Loyalty,11,Poker,46730
11401112,14345197,1,2019-02-26 14:52:00,Bet,11,Poker,46730
11401113,14345197,1,2019-02-26 14:52:00,Bet,11,Poker,46730
11401123,14345195,3.3,2019-02-26 15:00:00,Bet,11,Poker,1232231
11401125,14345195,0.65,2019-02-26 15:01:00,Loyalty,11,Poker,1232231
11401126,14345195,6.5,2019-02-26 15:01:00,End session,11,Poker,46728
11401124,14345195,6.5,2019-02-26 15:01:00,Win,11,Poker,46728
11401134,14349170,1.45,2019-02-26 15:12:00,Loyalty,11,Blackjack,50703
11401135,14349170,14.5,2019-02-26 15:12:00,End session,11,Blackjack,50703
11401133,14349170,14.5,2019-02-26 15:12:00,Win,11,Blackjack,50703
11401174,14349170,2.13,2019-02-26 15:14:00,Loyalty,11,Blackjack,50703
11401173,14349170,21.3,2019-02-26 15:14:00,Win,11,Blackjack,50703
11401176,14349170,21.3,2019-02-26 15:14:00,Win,11,Blackjack,50703
11401177,14349170,2.13,2019-02-26 15:14:00,Loyalty,11,Blackjack,50703
11401178,14349170,21.3,2019-02-26 15:14:00,End session,11,Blackjack,50703
11401179,14349170,21.3,2019-02-26 15:14:00,Win,11,Blackjack,50703
11401180,14349170,2.13,2019-02-26 15:14:00,Loyalty,11,Blackjack,50703
11401181,14349170,21.3,2019-02-26 15:14:00,End session,11,Blackjack,50703
11401184,14349170,21.3,2019-02-26 15:14:00,End session,11,Blackjack,50703
11401183,14349170,2.13,2019-02-26 15:14:00,Loyalty,11,Blackjack,50703
11401182,14349170,21.3,2019-02-26 15:14:00,Win,11,Blackjack,50703
11401187,14345195,21.3,2019-02-26 15:36:00,End session,11,Blackjack,14241953
11401186,14345195,2.13,2019-02-26 15:36:00,Loyalty,11,Blackjack,14241953
11401185,14345195,21.3,2019-02-26 15:36:00,Win,11,Blackjack,14241953
11401189,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401190,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401191,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401192,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401193,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401194,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401195,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401196,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401197,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401198,14345195,21.3,2019-02-26 15:46:00,Network free bets,11,Blackjack,14241953
11401199,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401200,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401201,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401202,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401203,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401204,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401205,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401232,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401233,14345195,21.3,2019-02-26 15:46:00,Bet,11,Blackjack,14241953
11401234,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401235,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401236,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401237,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401238,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401239,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401240,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401241,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401242,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401243,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401244,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401245,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401246,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401247,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401248,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401249,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401250,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401251,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401253,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401252,14345195,21.3,2019-02-26 15:47:00,Bet,11,Blackjack,14241953
11401254,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401255,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401256,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401257,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401258,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401259,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401260,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401261,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401262,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401263,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401264,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401265,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401266,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401267,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401268,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401269,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401270,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401271,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401272,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401273,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401274,14345195,21.3,2019-02-26 15:48:00,Bet,11,Blackjack,14241953
11401275,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401276,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401278,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401277,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401279,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401280,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401281,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401282,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401283,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401284,14345195,21.3,2019-02-26 15:51:00,Bet,11,Blackjack,14241953
11401285,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401286,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401287,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401288,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401289,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401291,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401290,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401292,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401293,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401294,14345195,21.3,2019-02-26 15:52:00,Bet,11,Blackjack,14241953
11401295,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401296,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401297,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401298,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401299,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401300,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401301,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401302,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401303,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401304,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401305,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401306,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401307,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401308,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401309,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401310,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401311,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401312,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401313,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401314,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401315,14345195,21.3,2019-02-26 15:53:00,Bet,11,Blackjack,14241953
11401316,14345195,21.3,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401317,14345195,21.3,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401318,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401319,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401320,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401321,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401322,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401323,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401324,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401325,14345195,6.5,2019-02-26 15:54:00,Bet,11,Blackjack,14241953
11401326,14345195,6.5,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401327,14345195,6.5,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401328,14345195,6.5,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401329,14345195,6.5,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401331,14345195,6.5,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401330,14345195,6.5,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401332,14345195,6.5,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401333,14345197,10,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401334,14345197,10,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401335,14345197,10,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401336,14345197,10,2019-02-26 15:55:00,Bet,11,Blackjack,14241953
11401339,14345197,10,2019-02-26 15:55:00,End session,11,Blackjack,14241953
11401338,14345197,1,2019-02-26 15:55:00,Loyalty,11,Blackjack,14241953
11401337,14345197,10,2019-02-26 15:55:00,Win,11,Blackjack,14241953
11401340,14345195,6.5,2019-02-26 15:56:00,Bet,11,Blackjack,14241953
11401341,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401343,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401342,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401345,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401346,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401344,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401347,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401349,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401348,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401352,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401351,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401350,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401355,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401354,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401353,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401358,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401356,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401357,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401359,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401360,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401361,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401363,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401362,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401364,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401367,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401366,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401365,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401370,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401369,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401368,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401371,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401372,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401373,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401375,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401374,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401376,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401377,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401378,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401379,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401382,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401381,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401380,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401385,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401384,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401383,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401387,14345195,0.65,2019-02-26 15:56:00,Loyalty,11,Blackjack,14241953
11401386,14345195,6.5,2019-02-26 15:56:00,Win,11,Blackjack,14241953
11401388,14345195,6.5,2019-02-26 15:56:00,End session,11,Blackjack,14241953
11401389,14345195,10,2019-02-26 15:57:00,Win,11,Blackjack,14241953
11401391,14345195,10,2019-02-26 15:57:00,End session,11,Blackjack,14241953
11401390,14345195,1,2019-02-26 15:57:00,Loyalty,11,Blackjack,14241953
11401394,14345195,10,2019-02-26 15:57:00,End session,11,Blackjack,14241953
11401393,14345195,1,2019-02-26 15:57:00,Loyalty,11,Blackjack,14241953
11401392,14345195,10,2019-02-26 15:57:00,Win,11,Blackjack,14241953
11401396,14345195,1,2019-02-26 15:57:00,Loyalty,11,Blackjack,14241953
11401397,14345195,10,2019-02-26 15:57:00,End session,11,Blackjack,14241953
11401395,14345195,10,2019-02-26 15:57:00,Win,11,Blackjack,14241953
11401398,14345195,10,2019-02-26 15:57:00,Win,11,Blackjack,14241953
11401400,14345195,10,2019-02-26 15:57:00,End session,11,Blackjack,14241953
11401399,14345195,1,2019-02-26 15:57:00,Loyalty,11,Blackjack,14241953
11401403,14345195,10,2019-02-26 15:57:00,End session,11,Blackjack,14241953
11401402,14345195,1,2019-02-26 15:57:00,Loyalty,11,Blackjack,14241953
11401401,14345195,10,2019-02-26 15:57:00,Win,11,Blackjack,14241953
11401404,14345195,10,2019-02-26 15:57:00,Win,11,Blackjack,14241953
11401406,14345195,10,2019-02-26 15:57:00,End session,11,Blackjack,14241953
11401405,14345195,1,2019-02-26 15:57:00,Loyalty,11,Blackjack,14241953
11401409,14345195,10,2019-02-26 15:57:00,End session,11,Blackjack,14241953
11401408,14345195,1,2019-02-26 15:57:00,Loyalty,11,Blackjack,14241953
11401407,14345195,10,2019-02-26 15:57:00,Win,11,Blackjack,14241953
11401412,14345195,9.9,2019-02-26 15:58:00,End session,11,Blackjack,14241953
11401411,14345195,0.99,2019-02-26 15:58:00,Loyalty,11,Blackjack,14241953
11401410,14345195,9.9,2019-02-26 15:58:00,Win,11,Blackjack,14241953
11401415,14345195,9.9,2019-02-26 15:58:00,End session,11,Blackjack,14241953
11401414,14345195,0.99,2019-02-26 15:58:00,Loyalty,11,Blackjack,14241953
11401413,14345195,9.9,2019-02-26 15:58:00,Win,11,Blackjack,14241953
11401417,14345195,0.99,2019-02-26 15:58:00,Loyalty,11,Blackjack,14241953
11401418,14345195,9.9,2019-02-26 15:58:00,End session,11,Blackjack,14241953
11401416,14345195,9.9,2019-02-26 15:58:00,Win,11,Blackjack,14241953
11401419,14345195,9.9,2019-02-26 15:58:00,Win,11,Blackjack,14241953
11401420,14345195,0.99,2019-02-26 15:58:00,Loyalty,11,Blackjack,14241953
11401421,14345195,9.9,2019-02-26 15:58:00,End session,11,Blackjack,14241953
11401423,14345195,0.99,2019-02-26 15:58:00,Loyalty,11,Blackjack,14241953
11401424,14345195,9.9,2019-02-26 15:58:00,End session,11,Blackjack,14241953
11401422,14345195,9.9,2019-02-26 15:58:00,Win,11,Blackjack,14241953
11401425,14345195,9.9,2019-02-26 15:58:00,Win,11,Blackjack,14241953
11401427,14345195,9.9,2019-02-26 15:58:00,End session,11,Blackjack,14241953
11401426,14345195,0.99,2019-02-26 15:58:00,Loyalty,11,Blackjack,14241953
11401428,14345197,10,2019-02-26 15:58:00,Bet,11,Blackjack,14241953
11401430,14345195,0.99,2019-02-26 15:58:00,Loyalty,11,Blackjack,14241953
11401431,14345195,9.9,2019-02-26 15:58:00,End session,11,Blackjack,14241953
11401429,14345195,9.9,2019-02-26 15:58:00,Win,11,Blackjack,14241953
11401434,14345195,9.9,2019-02-26 15:59:00,End session,11,Blackjack,14241953
11401433,14345195,0.99,2019-02-26 15:59:00,Loyalty,11,Blackjack,14241953
11401432,14345195,9.9,2019-02-26 15:59:00,Win,11,Blackjack,14241953
